url,prices_per_night,ratings,cleaning_fee,dormitorios,camas,baños,maximum_guests,check_in_hour,check_out_hour,total_hours_checkin,log_num_reviews,aparcamiento e instalaciones,baño,calefacción y refrigeración,características de la ubicación,cocina y comedor,dormitorio y lavandería,entretenimiento,exterior,internet y oficina,para familias,privacidad y seguridad,seguridad en el hogar,servicios,habitacion,alojamiento entero,cantidad_comentarios,polaridad_media,subjetividad_media,palabras_mas_usadas,sentimiento
https://www.airbnb.es/rooms/1257769885054208712?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019410_P3T2XaZ0HI0pj13G&previous_page_section_name=1000&federated_search_id=96504042-67e4-4e93-a268-b9dcd950f5ae,109.0,4.81,33.0,1.0,2.0,1.0,4.0,840.0,660.0,10.0,5.746203190540153,4.0,3.0,2.0,0.0,9.0,6.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,"[('peor', 3), ('dar', 3), ('si', 3), ('cama', 2), ('opcin', 2), ('salida', 2), ('noche', 2), ('oferta', 2), ('pa', 2), ('estancia', 1)]",Neutral
https://www.airbnb.es/rooms/1166028384815630389?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019410_P3wKAoddWqiG3eC4&previous_page_section_name=1000&federated_search_id=96504042-67e4-4e93-a268-b9dcd950f5ae,118.0,4.85,120.0,2.0,3.0,2.0,6.0,960.0,660.0,8.0,0.0,2.0,3.0,2.0,0.0,11.0,8.0,2.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,7.0,0.3088600288600288,0.4668939393939394,"[('oleksiy', 4), ('apartamento', 3), ('poder', 3), ('buen', 3), ('ubicacin', 3), ('mejor', 3), ('perfecto', 2), ('dejar', 2), ('noche', 2), ('hacer', 2)]",Positivo
https://www.airbnb.es/rooms/35488866?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-09-05&check_out=2025-09-10&source_impression_id=p3_1731019410_P3wDJRIdGlJ931vM&previous_page_section_name=1000&federated_search_id=96504042-67e4-4e93-a268-b9dcd950f5ae,121.0,4.94,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,54.0,0.3737714640897512,0.5787219438654623,"[('apartamento', 38), ('jordi', 32), ('bien', 19), ('limpio', 17), ('buen', 16), ('lugar', 14), ('ubicacin', 12), ('anfitrin', 11), ('cerca', 10), ('metro', 10)]",Positivo
https://www.airbnb.es/rooms/2167544?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-16&check_out=2024-11-21&source_impression_id=p3_1731019410_P38BviiOt3NjctU6&previous_page_section_name=1000&federated_search_id=96504042-67e4-4e93-a268-b9dcd950f5ae,120.0,4.56,0.0,2.0,4.0,1.0,4.0,900.0,600.0,9.0,6.274762021241939,1.0,3.0,3.0,1.0,10.0,9.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,44.0,0.374824538286389,0.5446589187327824,"[('apartamento', 37), ('gloria', 22), ('ubicacin', 18), ('bien', 16), ('cerca', 14), ('metro', 12), ('estancia', 12), ('restaurante', 11), ('limpio', 11), ('perfecto', 11)]",Positivo
https://www.airbnb.es/rooms/50427228?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-29&check_out=2024-12-04&source_impression_id=p3_1731019410_P3E8j4_u4ra1SPZP&previous_page_section_name=1000&federated_search_id=96504042-67e4-4e93-a268-b9dcd950f5ae,140.0,4.95,130.0,2.0,2.0,2.0,4.0,900.0,660.0,9.0,0.0,2.0,6.0,2.0,0.0,14.0,10.0,1.0,2.0,1.0,5.0,0.0,5.0,4.0,0.0,0.0,54.0,0.2541887960290738,0.3321999024637913,"[('martin', 42), ('estancia', 27), ('anfitrin', 25), ('lugar', 25), ('apartamento', 22), ('casa', 21), ('recomendación', 20), ('ubicacin', 19), ('si', 19), ('dar', 18)]",Positivo
https://www.airbnb.es/rooms/39598491?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1731019410_P3P2nJGOEhh86YKH&previous_page_section_name=1000&federated_search_id=96504042-67e4-4e93-a268-b9dcd950f5ae,16.0,3.79,0.0,1.0,4.0,0.5,1.0,900.0,600.0,9.0,3.367295829986474,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,104.0,0.3983061217105336,0.5865698494724231,"[('apartamento', 52), ('ubicacin', 34), ('buen', 33), ('cerca', 31), ('limpio', 30), ('bien', 26), ('lugar', 25), ('sagrado', 24), ('amable', 23), ('estancia', 22)]",Positivo
https://www.airbnb.es/rooms/12622252?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-02&check_out=2024-12-07&source_impression_id=p3_1731019410_P3qgF4enzRIeKNyb&previous_page_section_name=1000&federated_search_id=96504042-67e4-4e93-a268-b9dcd950f5ae,45.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,64.0,0.3640067476795254,0.4701611781501159,"[('ubicacin', 39), ('apartamento', 38), ('excelente', 29), ('phil', 27), ('fiona', 24), ('lugar', 22), ('estancia', 20), ('balcn', 19), ('bien', 18), ('caminar', 15)]",Positivo
https://www.airbnb.es/rooms/1126661637688071846?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019410_P3ZjfceJbJLIlk9A&previous_page_section_name=1000&federated_search_id=96504042-67e4-4e93-a268-b9dcd950f5ae,48.0,0.0,15.0,1.0,2.0,0.5,2.0,840.0,600.0,10.0,0.0,0.0,5.0,0.0,0.0,9.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,30.0,0.1043685185185185,0.2102222222222222,"[('bien', 7), ('hostal', 6), ('pagar', 6), ('precio', 5), ('si', 5), ('est', 5), ('estancia', 5), ('buen', 5), ('ubicacin', 4), ('solo', 4)]",Positivo
https://www.airbnb.es/rooms/1243254147120959358?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2015735133&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019410_P3HEORzyT3RNRkCc&previous_page_section_name=1000&federated_search_id=96504042-67e4-4e93-a268-b9dcd950f5ae,50.0,4.91,10.0,1.0,1.0,0.5,2.0,960.0,720.0,8.0,0.0,0.0,6.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,"[('hotel', 1), ('limpio', 1), ('foto', 1), ('ubicacin', 1), ('est', 1), ('10', 1), ('minuto', 1), ('pie', 1), ('estacin', 1), ('metro', 1)]",Neutral
https://www.airbnb.es/rooms/1248750542478617295?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2020476505&search_mode=regular_search&check_in=2024-11-15&check_out=2024-11-20&source_impression_id=p3_1731019415_P3h-1X9zwQ60Yi_Q&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,47.0,0.0,15.0,1.0,1.0,0.5,2.0,840.0,600.0,10.0,1.0986122886681098,2.0,4.0,0.0,1.0,11.0,7.0,2.0,0.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,
https://www.airbnb.es/rooms/45576362?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1436856880&search_mode=regular_search&check_in=2024-11-28&check_out=2024-12-03&source_impression_id=p3_1731019415_P3zxtGRhGaqK4JUE&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,32.0,4.7,0.0,1.0,16.0,0.5,6.0,840.0,660.0,10.0,6.79346613258001,0.0,2.0,2.0,1.0,12.0,8.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,23.0,0.5140940878766965,0.7163407496287931,"[('giovanna', 22), ('barcelona', 11), ('estancia', 11), ('casa', 10), ('amable', 8), ('lindo', 8), ('ubicacin', 8), ('habitacin', 7), ('limpio', 7), ('zero', 7)]",Positivo
https://www.airbnb.es/rooms/1248760917371966497?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2016541719&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1731019415_P3rjYM_fnDRJMN4w&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,96.0,4.72,0.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,4.68213122712422,2.0,4.0,3.0,0.0,1.0,8.0,1.0,0.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,0.3527813852813852,0.6516450216450218,"[('habitacin', 3), ('tranquilo', 3), ('grande', 2), ('cama', 2), ('sagrado', 2), ('alerson', 2), ('acogedor', 2), ('estancia', 1), ('perfecto', 1), ('qu', 1)]",Positivo
https://www.airbnb.es/rooms/5561974?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019415_P3PEe15MYrGYFhAq&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,52.0,4.95,15.0,1.0,1.0,0.5,1.0,780.0,600.0,11.0,0.0,0.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,44.0,0.3879799795375079,0.5525823630283858,"[('bien', 14), ('agradable', 11), ('lugar', 10), ('tambin', 9), ('buen', 8), ('poder', 8), ('excelente', 7), ('estancia', 6), ('cama', 6), ('personal', 6)]",Positivo
https://www.airbnb.es/rooms/53159288?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1731019415_P3dQ_QTkQ-_JuQ8J&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,153.0,4.94,0.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,0.0,2.0,4.0,2.0,1.0,8.0,7.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,104.0,0.4527601346054754,0.6263419538370756,"[('ubicacin', 57), ('habitacin', 32), ('excelente', 29), ('lugar', 27), ('buen', 25), ('limpio', 25), ('estancia', 25), ('bien', 21), ('barcelona', 16), ('cama', 15)]",Positivo
https://www.airbnb.es/rooms/636655325451341783?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1533484852&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019415_P3Gi8UtJx84PEyfP&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,276.0,0.0,170.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,44.0,0.2737475963640736,0.423919357333183,"[('mari', 34), ('amable', 24), ('lugar', 19), ('limpio', 16), ('ubicacin', 16), ('casa', 15), ('perro', 14), ('buen', 13), ('estancia', 13), ('barcelona', 12)]",Positivo
https://www.airbnb.es/rooms/1019340307296601080?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019415_P3Um25x9QfpENZto&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,91.0,4.74,30.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,6.556778356158042,1.0,5.0,2.0,0.0,7.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,94.0,0.411767287782295,0.5807438011794014,"[('apartamento', 40), ('ubicacin', 37), ('estancia', 36), ('amable', 33), ('limpio', 30), ('cerca', 27), ('excelente', 26), ('barcelona', 24), ('aqu', 23), ('lugar', 22)]",Positivo
https://www.airbnb.es/rooms/1277528490911798669?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019415_P3aAKzYzeE8DaQ46&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,120.0,4.91,110.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,1.0,6.0,2.0,0.0,12.0,8.0,2.0,0.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,
https://www.airbnb.es/rooms/906559?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019415_P3pzwfQZeSYv8jHv&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,103.0,4.75,0.0,1.0,2.0,1.0,3.0,840.0,660.0,10.0,5.60947179518496,2.0,4.0,3.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,
https://www.airbnb.es/rooms/51590412?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1731019415_P3eRsJHPo2MykVIM&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,110.0,4.75,0.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,3.044522437723423,1.0,6.0,2.0,0.0,15.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,34.0,0.3517278487003834,0.5155879470475059,"[('apartamento', 28), ('lugar', 17), ('ubicacin', 16), ('phil', 14), ('fiona', 13), ('poder', 11), ('barcelona', 11), ('tambin', 11), ('est', 11), ('tranquilo', 11)]",Positivo
https://www.airbnb.es/rooms/33385782?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-30&check_out=2024-12-05&source_impression_id=p3_1731019415_P3KNzVEEjEwBaG0q&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,61.0,5.0,40.0,1.0,1.0,0.5,2.0,660.0,660.0,13.0,1.3862943611198906,0.0,6.0,2.0,0.0,14.0,8.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,44.0,0.3370297400411037,0.4892783762954217,"[('ubicacin', 21), ('lugar', 16), ('buen', 15), ('limpio', 14), ('habitacin', 14), ('gran', 12), ('excelente', 11), ('estancia', 9), ('bien', 9), ('agradable', 8)]",Positivo
https://www.airbnb.es/rooms/1123669483735273588?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019415_P3yj6W82JLGWpAmR&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,45.0,4.6,0.0,1.0,1.0,0.5,2.0,840.0,600.0,10.0,5.318119993844216,1.0,2.0,2.0,1.0,10.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,0.168010051060051,0.3106012146583575,"[('apartamento', 12), ('gran', 8), ('bien', 8), ('ubicacin', 8), ('est', 7), ('limpio', 6), ('azotear', 6), ('barcelona', 6), ('fcil', 5), ('excelente', 5)]",Positivo
https://www.airbnb.es/rooms/1257904298419490143?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2015644290&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1731019415_P3n6WDwBR0GSqMdo&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,99.0,4.56,80.0,3.0,5.0,1.0,5.0,840.0,600.0,10.0,5.459585514144159,2.0,3.0,2.0,1.0,12.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,"[('excelente', 3), ('10', 3), ('niki', 2), ('pareja', 1), ('pasar', 1), ('bien', 1), ('persona', 1), ('amable', 1), ('atento', 1), ('casa', 1)]",Neutral
https://www.airbnb.es/rooms/625262449163269463?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1439087892&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019415_P3wILDL4KxuneA9D&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,102.0,4.7,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,5.293304824724492,0.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,34.0,0.4146273578248845,0.6580207145795381,"[('kendry', 14), ('bien', 13), ('est', 12), ('cerca', 12), ('amable', 12), ('sagrado', 10), ('habitacin', 8), ('lugar', 8), ('limpio', 8), ('casa', 8)]",Positivo
https://www.airbnb.es/rooms/44159663?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019415_P3joKR2o9HiOlUbq&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,100.0,4.89,130.0,1.0,4.0,1.0,4.0,900.0,600.0,9.0,4.477336814478207,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,54.0,0.3055138888888888,0.4432077454438567,"[('apartamento', 26), ('buen', 19), ('ubicacin', 17), ('estancia', 16), ('bien', 13), ('lugar', 11), ('barcelona', 10), ('est', 10), ('aire', 10), ('limpio', 9)]",Positivo
https://www.airbnb.es/rooms/46366481?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019415_P3R2S0swCg3FHiQ6&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,126.0,4.69,0.0,3.0,3.0,2.0,6.0,900.0,660.0,9.0,4.787491742782046,1.0,6.0,2.0,1.0,14.0,9.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,104.0,0.4262798034556849,0.649659899736422,"[('ubicacin', 55), ('habitacin', 39), ('lugar', 37), ('excelente', 24), ('estancia', 23), ('limpio', 22), ('balcn', 20), ('gran', 20), ('est', 17), ('poder', 17)]",Positivo
https://www.airbnb.es/rooms/1126613779447054663?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1731019415_P3n7cL7zJTVMKM7f&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,130.0,4.84,45.0,1.0,2.0,1.0,4.0,900.0,660.0,9.0,4.543294782270004,2.0,4.0,2.0,0.0,14.0,10.0,1.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,24.0,0.4668312940917108,0.6557193086620171,"[('apartamento', 12), ('amable', 11), ('cerca', 8), ('limpio', 8), ('metro', 8), ('lugar', 8), ('buen', 7), ('estancia', 7), ('ubicacin', 7), ('bien', 6)]",Positivo
https://www.airbnb.es/rooms/654931709401915174?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019419_P33hH8r4NcRN_8U3&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,120.0,4.84,40.0,2.0,3.0,2.0,4.0,840.0,660.0,10.0,6.1779441140506,0.0,4.0,3.0,0.0,14.0,10.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
https://www.airbnb.es/rooms/19779311?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-15&check_out=2024-12-20&source_impression_id=p3_1731019419_P3OA87kcjpNj91iX&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,50.0,4.94,40.0,1.0,1.0,0.5,1.0,880.0,680.0,9.333333333333334,0.0,2.0,3.0,2.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,64.0,0.4136843986453362,0.5800820891348235,"[('apartamento', 50), ('ubicacin', 26), ('limpio', 21), ('bien', 19), ('excelente', 18), ('buen', 12), ('bonito', 11), ('cmodo', 10), ('ms', 10), ('lugar', 10)]",Positivo
https://www.airbnb.es/rooms/3539908?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-02-09&check_out=2025-02-14&source_impression_id=p3_1731019419_P3ztuEEUJnbfSIjt&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,110.0,4.54,55.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,5.6937321388027,1.0,2.0,1.0,0.0,9.0,5.0,1.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,64.0,0.3471375143908362,0.576166972627643,"[('apartamento', 53), ('mo', 39), ('bien', 25), ('est', 25), ('cerca', 19), ('ubicacin', 18), ('lugar', 17), ('piso', 16), ('estancia', 16), ('buen', 13)]",Positivo
https://www.airbnb.es/rooms/1164342626799455637?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1949535167&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1731019419_P3myi7URPg-4ZJTF&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,100.0,4.8,0.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,5.634789603169249,2.0,3.0,2.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,17.0,0.2731633208839091,0.3613156707127295,"[('ubicacin', 10), ('limpio', 9), ('habitacin', 9), ('casa', 7), ('buen', 7), ('est', 7), ('estancia', 6), ('lugar', 6), ('amable', 6), ('excelente', 5)]",Positivo
https://www.airbnb.es/rooms/22026733?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019419_P3317zHjZaNvoeB5&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,33.0,4.24,0.0,1.0,1.0,0.5,2.0,840.0,600.0,10.0,3.091042453358316,0.0,6.0,1.0,1.0,15.0,7.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,64.0,0.3272712967674146,0.607155373106933,"[('apartamento', 45), ('bien', 25), ('ubicacin', 23), ('tal', 18), ('est', 15), ('tranquilo', 15), ('barcelona', 14), ('estancia', 13), ('cerca', 13), ('barrio', 13)]",Positivo
https://www.airbnb.es/rooms/862122500288513146?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1731019419_P3XgNwxauJMtEqf6&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,59.0,4.54,20.0,1.0,2.0,1.0,2.0,900.0,720.0,9.0,4.454347296253507,1.0,6.0,3.0,0.0,12.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,0.3784327417695473,0.5334407946306094,"[('desayuno', 18), ('ubicacin', 18), ('lugar', 17), ('estancia', 14), ('buen', 12), ('bien', 12), ('limpio', 11), ('habitacin', 11), ('barcelona', 11), ('excelente', 10)]",Positivo
https://www.airbnb.es/rooms/1013274381488339105?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1993377428&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1731019419_P3X0r4pAEjWF2sTY&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,82.0,4.69,0.0,1.0,2.0,1.0,2.0,860.0,660.0,9.666666666666666,5.081404364984463,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,21.0,0.0685013399299113,0.1993364770150484,"[('amable', 11), ('rair', 10), ('bao', 10), ('anfitrin', 8), ('buen', 7), ('habitacin', 7), ('casa', 6), ('bien', 6), ('tambin', 6), ('metro', 6)]",Neutral
https://www.airbnb.es/rooms/823262600266318680?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-01-05&check_out=2025-01-10&source_impression_id=p3_1731019419_P3d2RWqj-6daD-LH&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,109.0,4.62,0.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,5.293304824724492,1.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,
https://www.airbnb.es/rooms/53056356?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1731019419_P3-_1BjOERt5_kc7&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,79.0,4.64,0.0,3.0,5.0,2.0,7.0,900.0,660.0,9.0,6.192362489474872,3.0,8.0,3.0,1.0,16.0,9.0,4.0,5.0,2.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,,
https://www.airbnb.es/rooms/48348783?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019419_P3JS9IMmFBxMQqPu&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,89.0,4.85,40.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,5.135798437050262,2.0,5.0,2.0,0.0,14.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,94.0,0.0,0.0,"[('ubicacin', 34), ('habitacin', 31), ('lugar', 28), ('excelente', 28), ('buen', 25), ('limpio', 23), ('bien', 18), ('estancia', 17), ('est', 15), ('fcil', 12)]",Neutral
