Url,mean_sentiment,sentiment_label_transformed
https://www.airbnb.es/rooms/1011609441349908662/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1913830908&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019860_P3LOKzbLLNdC2SD9&previous_page_section_name=1000&federated_search_id=3892134a-e26c-4dfa-b1b3-d0df064050f7,1.0,Positivo
https://www.airbnb.es/rooms/1013079336018715533/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1769624386&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019522_P3IVZjE2_I2Z-_BI&previous_page_section_name=1000&federated_search_id=b7f3f207-32f6-41c9-84f4-856e4abf6f41,0.9577464788732394,Positivo
https://www.airbnb.es/rooms/1013274381488339105/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1993377428&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1731019419_P3X0r4pAEjWF2sTY&previous_page_section_name=1000&federated_search_id=7cb52019-4860-4311-b621-d83551f2c1ef,0.6666666666666666,Positivo
https://www.airbnb.es/rooms/1013274381488339105/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1993377428&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1731019790_P3rHyS7ICOJ0rB8e&previous_page_section_name=1000&federated_search_id=78b8feb0-146d-4b89-a8c6-180d607e5c57,0.6666666666666666,Positivo
https://www.airbnb.es/rooms/1013274381488339105/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1993377428&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1731020013_P3KmFXeA4S8RpTGv&previous_page_section_name=1000&federated_search_id=aa03ef2b-c9b2-4724-a2b2-bc8cd64d141d,0.6666666666666666,Positivo
https://www.airbnb.es/rooms/1014886143637428188/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1796457754&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1731019512_P3qy_74BvcBuyPJ9&previous_page_section_name=1000&federated_search_id=60b63a20-04b3-457e-b35f-94d1ee9ec61b,0.8,Positivo
https://www.airbnb.es/rooms/1018087113579414014/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1774183212&search_mode=regular_search&check_in=2024-11-23&check_out=2024-11-28&source_impression_id=p3_1731020050_P3RZWtAbOyfKnGyW&previous_page_section_name=1000&federated_search_id=fce696dc-a9ac-4f91-b6b6-985c511e6e36,0.8461538461538461,Positivo
https://www.airbnb.es/rooms/1018781782349991550/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019354_P3YrtYiqjPKEf2UY&previous_page_section_name=1000&federated_search_id=3bf036c2-c7a0-4c27-aecb-bbfe8c25d33d,0.95,Positivo
https://www.airbnb.es/rooms/1019340307296601080/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019415_P3Um25x9QfpENZto&previous_page_section_name=1000&federated_search_id=e3647b8f-866c-4b3c-b0ce-552cd93da04b,0.9574468085106383,Positivo
https://www.airbnb.es/rooms/1023364323602579083/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1780376708&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019809_P3Q-CSVE85A858s9&previous_page_section_name=1000&federated_search_id=b00fe5d7-9cef-4550-b4a0-79895cd2e90b,0.8888888888888888,Positivo
